Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Song Name,Streams,Artist,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
1008,46,2,2020-07-10--2020-07-17,Man Of The Year,6223001.0,Juice WRLD,19102888.0,7AvprzMsRJpybaalckaT8c,"['chicago rap', 'melodic rap']",2020-07-10,"2020-07-17--2020-07-24
2020-07-10--2020-07-17",73.0,0.621,0.695,-5.124,0.0911,0.00584,0.086,173.966,136408.0,0.298,E
1009,36,2,2020-07-10--2020-07-17,Fighting Demons,5946573.0,Juice WRLD,19102888.0,0440JCJyIAmINA8KcYgFb5,"['chicago rap', 'melodic rap']",2020-07-10,"2020-07-17--2020-07-24
2020-07-10--2020-07-17",70.0,0.707,0.67,-6.328,0.257,0.0813,0.098,163.099,200629.0,0.235,G
1010,49,2,2020-07-10--2020-07-17,Can't Die,5777859.0,Juice WRLD,19102888.0,4PPLJAEYBSOcnzr9TZoqf9,"['chicago rap', 'melodic rap']",2020-07-10,"2020-07-17--2020-07-24
2020-07-10--2020-07-17",71.0,0.652,0.671,-5.89,0.0756,0.0222,0.107,84.008,182922.0,0.274,D
1011,44,2,2020-07-10--2020-07-17,Screw Juice,5394197.0,Juice WRLD,19102888.0,4F6YLjakjqWFTgC5qfEwPQ,"['chicago rap', 'melodic rap']",2020-07-10,"2020-07-17--2020-07-24
2020-07-10--2020-07-17",69.0,0.595,0.528,-7.371,0.0935,0.082,0.142,150.075,179464.0,0.515,F
1012,129,4,2020-07-03--2020-07-10,Past Life (with Selena Gomez),5228433.0,Trevor Daniel,632097.0,7MN8RYSofZsFROBlEOAzXq,"['alternative r&b', 'melodic rap', 'pop rap']",2020-06-26,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03",47.0,0.575,0.543,-5.062,0.0529,0.102,0.176,159.905,186480.0,0.283,D#/Eb
1013,45,2,2020-07-10--2020-07-17,I Want It,5137482.0,Juice WRLD,19102888.0,2SVx3uds6jTWALFxevIWMA,"['chicago rap', 'melodic rap']",2020-07-10,"2020-07-17--2020-07-24
2020-07-10--2020-07-17",69.0,0.288,0.638,-6.935,0.0779,0.133,0.14,66.424,173114.0,0.147,E
1014,56,30,2019-12-27--2020-01-03,Ransom,5097394.0,Lil Tecca,4022792.0,1lOe9qE0vR9zwWQAOk6CoO,"['melodic rap', 'rap', 'trap']",2019-08-30,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",80.0,0.745,0.642,-6.257,0.287,0.0204,0.0658,179.974,131240.0,0.226,G
1015,49,23,2020-03-13--2020-03-20,Diosa,4868180.0,Myke Towers,6161098.0,3JHpk0DOTOzyh0777JFAky,['trap latino'],2020-01-24,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21",74.0,0.801,0.745,-3.733,0.063,0.398,0.153,104.965,214013.0,0.245,F#/Gb
1016,169,1,2020-07-17--2020-07-24,Never Know (feat. SHIRIN DAVID),4803071.0,Luciano,942380.0,5Hkj1XjMJv5QCGc9NwZm6z,"['german drill', 'german hip hop']",2020-07-16,2020-07-17--2020-07-24,60.0,0.874,0.542,-7.064,0.344,0.0621,0.181,142.016,196933.0,0.481,A#/Bb
1017,5,21,2020-03-06--2020-03-13,La Difícil,4727554.0,Bad Bunny,36177712.0,6NfrH0ANGmgBXyxgV2PeXt,"['latin', 'reggaeton', 'trap latino']",2020-02-29,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",78.0,0.685,0.848,-4.561,0.0858,0.0861,0.0783,179.87,163084.0,0.761,G#/Ab
1018,20,6,2020-06-12--2020-06-19,TROLLZ (with Nicki Minaj),4700152.0,6ix9ine,6514102.0,3dVvWnj4D8JGkKvo6Hucso,"['emo rap', 'rap']",2020-06-12,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19",65.0,0.744,0.422,-8.946,0.294,0.0319,0.11,180.006,202667.0,0.493,C#/Db
1019,44,30,2019-12-27--2020-01-03,Old Town Road - Remix,4643817.0,"Lil Nas X, Billy Ray Cyrus",5488666.0,2YpeDb67231RjR0MgVLzsG,"['lgbtq+ hip hop', 'pop rap']",2019-06-21,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",81.0,0.878,0.619,-5.56,0.102,0.0533,0.113,136.041,157067.0,0.639,F#/Gb
1020,67,2,2020-07-10--2020-07-17,The Adventures of Moon Man & Slim Shady (with Eminem),4639929.0,Kid Cudi,5002317.0,38iBrrbbXyWaSPkmuDNgjZ,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",2020-07-10,"2020-07-17--2020-07-24
2020-07-10--2020-07-17",67.0,0.88,0.787,-5.189,0.118,0.226,0.12,113.018,264834.0,0.588,G#/Ab
1021,25,30,2019-12-27--2020-01-03,China,4627026.0,"Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",18306226.0,2ksOAxtIxY8yElEWw8RhgK,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",2019-07-19,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77.0,0.786,0.808,-3.702,0.0882,0.0846,0.0822,105.027,301714.0,0.609,G
1022,29,30,2020-01-31--2020-02-07,Hola - Remix,4617726.0,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",3600989.0,5stPVcRqb4qixbafP9e8lt,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",2019-11-01,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77.0,0.654,0.672,-5.98,0.311,0.471,0.0781,181.857,249520.0,0.343,C
1023,6,23,2020-02-28--2020-03-06,Ignorantes,4613982.0,"Bad Bunny, Sech",36177712.0,3wYRLYuO1M88d8woWUIxct,"['latin', 'reggaeton', 'trap latino']",2020-02-14,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21",74.0,0.85,0.536,-5.161,0.0599,0.267,0.0996,96.029,210607.0,0.505,C#/Db
1024,2,29,2020-01-03--2020-01-10,Yummy,4599349.0,Justin Bieber,48544923.0,41L3O37CECZt3N7ziG2z7l,"['canadian pop', 'pop', 'post-teen pop']",2020-01-03,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10",72.0,0.687,0.514,-6.612,0.0897,0.366,0.116,145.921,210427.0,0.494,A
1025,29,28,2020-02-07--2020-02-14,High Fashion (feat. Mustard),4592772.0,Roddy Ricch,6608815.0,07KXEDMj78x68D884wgVEm,"['melodic rap', 'rap', 'trap']",2019-12-06,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17",77.0,0.831,0.499,-8.442,0.114,0.269,0.3,97.956,220487.0,0.511,B
1026,69,19,2020-04-10--2020-04-17,Like That (feat. Gucci Mane),4565377.0,Doja Cat,8671649.0,4EivmOT13NMpNSfTKn9p4s,"['dance pop', 'pop']",2019-11-07,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20",77.0,0.879,0.498,-6.027,0.18,0.239,0.0967,106.044,163173.0,0.405,E
1027,132,7,2020-06-05--2020-06-12,Goodbyes (feat. Young Thug),4527742.0,Post Malone,33663701.0,0t3ZvGKlmYmVsDzBJAXK8C,"['dfw rap', 'melodic rap', 'rap']",2019-09-06,"2020-07-17--2020-07-24
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05",78.0,0.548,0.653,-3.875,0.081,0.456,0.103,150.068,174853.0,0.163,F
1028,23,30,2020-01-10--2020-01-17,BOP,4496450.0,DaBaby,7601122.0,6Ozh9Ok6h4Oi1wUSLtBseN,"['north carolina hip hop', 'rap']",2019-09-27,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",80.0,0.769,0.787,-3.909,0.367,0.189,0.129,126.77,159715.0,0.836,B
1029,21,30,2020-01-31--2020-02-07,Sigues Con El,4485060.0,"Dímelo Flow, Arcangel, Sech",231580.0,7sQKy5vlPQllr0k9IjYJv3,"['latin', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",2019-12-13,"2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",75.0,0.883,0.668,-2.957,0.113,0.11,0.0734,87.972,226533.0,0.676,A
1030,78,1,2020-07-10--2020-07-17,Anxiety - Intro,8449557.0,Juice WRLD,19102888.0,02XcRGWPkvomFvzTamEKHg,"['chicago rap', 'melodic rap']",2020-07-10,2020-07-10--2020-07-17,60.0,0.307,0.528,-11.337,0.108,0.972,0.222,174.795,70395.0,0.58,B
1031,112,1,2020-07-10--2020-07-17,Juice WRLD Speaks From Heaven - Outro,6682917.0,Juice WRLD,19102888.0,1OjiYjgPZyxS0AiXiSnuYI,"['chicago rap', 'melodic rap']",2020-07-10,2020-07-10--2020-07-17,59.0,0.392,0.373,-14.097,0.0968,0.991,0.545,121.678,30583.0,0.519,C
1032,113,1,2020-07-10--2020-07-17,"The Man, The Myth, The Legend - Interlude",6640728.0,Juice WRLD,19102888.0,4sjdZEEQvR1sXrRNSuBfbA,"['chicago rap', 'melodic rap']",2020-07-10,2020-07-10--2020-07-17,58.0,0.667,0.447,-14.625,0.761,0.916,0.612,83.534,136545.0,0.829,D
1033,129,1,2020-07-10--2020-07-17,Tiefschwarz (feat. Samra),5867111.0,Kontra K,1818624.0,7jMMoHhgq6iwVT5ykyxsJt,"['christlicher rap', 'german hip hop']",2020-09-25,2020-07-10--2020-07-17,62.0,0.751,0.783,-5.926,0.22,0.0715,0.114,94.003,189739.0,0.379,G
1034,57,3,2020-07-03--2020-07-10,Wash Us In The Blood,5586085.0,"Kanye West, Travis Scott",14624703.0,7mEUjhl6aTztdHCrxoTgBG,"['chicago rap', 'rap']",2020-06-30,"2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03",64.0,0.67,0.847,-4.85,0.409,0.184,0.304,137.22,189827.0,0.381,A#/Bb
1035,53,2,2020-07-03--2020-07-10,Gangstas,5104422.0,Pop Smoke,6852509.0,1hg3RlqFZXJb5YgRoK9qmF,['brooklyn drill'],2020-07-03,"2020-07-10--2020-07-17
2020-07-03--2020-07-10",71.0,0.548,0.506,-7.434,0.102,0.203,0.0788,119.987,160000.0,0.557,E
1036,164,1,2020-07-10--2020-07-17,Monster,5030481.0,Red Velvet - IRENE & SEULGI,383695.0,6c1QaQHdDhtFMfUkhueuXK,['k-pop'],2020-07-06,2020-07-10--2020-07-17,70.0,0.631,0.748,-2.569,0.0488,0.212,0.537,115.665,178413.0,0.351,E
1037,139,2,2020-07-03--2020-07-10,YAYA,4729070.0,6ix9ine,6514102.0,6EfBMJQwe2xLgldra6DaYp,"['emo rap', 'rap']",2020-07-03,"2020-07-10--2020-07-17
2020-07-03--2020-07-10",60.0,0.672,0.733,-5.377,0.0566,0.00289,0.199,105.043,149857.0,0.354,B
1038,174,2,2020-07-03--2020-07-10,Narcos,4633313.0,Anuel AA,18306226.0,7mcdgAXmb35dakBnfDIv3q,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",2020-05-29,"2020-07-10--2020-07-17
2020-07-03--2020-07-10",68.0,0.614,0.746,-3.527,0.196,0.347,0.0874,168.072,259250.0,0.601,A#/Bb
1039,105,13,2020-06-12--2020-06-19,This City,4597406.0,Sam Fischer,122883.0,3H3r2nKWa3Yk5gt8xgmsEt,"['alt z', 'australian pop', 'dance pop', 'indie cafe pop', 'pop', 'post-teen pop', 'uk pop']",2019-12-11,"2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24",80.0,0.605,0.377,-6.213,0.0443,0.733,0.0808,73.877,194853.0,0.519,B
1040,64,2,2020-07-03--2020-07-10,Make It Rain (feat. Rowdy Rebel),4594248.0,Pop Smoke,6852509.0,71d7LaAgPcNcUopu3OzmP7,['brooklyn drill'],2020-07-03,"2020-07-10--2020-07-17
2020-07-03--2020-07-10",62.0,0.5,0.767,-4.105,0.403,0.162,0.385,159.477,202443.0,0.58,C#/Db
1041,46,29,2019-12-27--2020-01-03,Lalala,4541965.0,"Y2K, bbno$",268766.0,51Fjme0JiitpyXKuyQiCDo,['pop rap'],2019-06-28,"2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77.0,0.843,0.39,-7.899,0.0846,0.178,0.137,129.972,160627.0,0.495,D
1042,79,2,2020-07-03--2020-07-10,Something Special,4535580.0,Pop Smoke,6852509.0,5kkaSMcf4BFlhRRICCKZb6,['brooklyn drill'],2020-07-03,"2020-07-10--2020-07-17
2020-07-03--2020-07-10",72.0,0.739,0.616,-6.963,0.0338,0.252,0.101,91.071,158466.0,0.654,G
1043,58,1,2020-07-03--2020-07-10,Aim For The Moon (feat. Quavo),9011502.0,Pop Smoke,6852509.0,6O7fPYTsb2mY0PiFt2ymDB,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,67.0,0.713,0.605,-7.487,0.107,0.497,0.115,142.025,175756.0,0.432,B
1044,63,1,2020-07-03--2020-07-10,44 BullDog,8443771.0,Pop Smoke,6852509.0,7sjFIZ1g5QLJLGja3k592K,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,66.0,0.8,0.564,-5.817,0.4,0.0287,0.112,139.989,150857.0,0.318,G#/Ab
1045,88,1,2020-07-03--2020-07-10,Creature (feat. Swae Lee),7308690.0,Pop Smoke,6852509.0,3eV2WT9YhfzkxbufnBF8wK,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,66.0,0.794,0.717,-5.73,0.251,0.0511,0.195,141.881,202816.0,0.372,G
1046,95,1,2020-07-03--2020-07-10,Yea Yea,7112419.0,Pop Smoke,6852509.0,0bjgQ24UZGwKikldIyEOgf,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,63.0,0.717,0.474,-8.383,0.403,0.0509,0.139,123.906,185804.0,0.448,F
1047,100,1,2020-07-03--2020-07-10,Enjoy Yourself (feat. Karol G),6620040.0,Pop Smoke,6852509.0,3NWrHCwvyII4fTx05PN3IO,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,70.0,0.764,0.676,-6.761,0.0927,0.389,0.215,97.02,197938.0,0.461,B
1048,114,1,2020-07-03--2020-07-10,Bad Bitch From Tokyo (Intro),6144736.0,Pop Smoke,6852509.0,4OGIeHtYhRTJ8iW21UUyZW,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,59.0,0.645,0.64,-6.871,0.179,0.395,0.286,140.248,48000.0,0.674,A#/Bb
1049,117,1,2020-07-03--2020-07-10,Snitching (feat. Quavo & Future),6102253.0,Pop Smoke,6852509.0,2FhEj9lvEIaJihjFprRrGt,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,59.0,0.944,0.579,-4.961,0.191,0.0381,0.253,135.033,259346.0,0.769,G#/Ab
1050,121,1,2020-07-03--2020-07-10,West Coast Shit (feat. Tyga & Quavo),5931242.0,Pop Smoke,6852509.0,1JDhNQ0oOT7XpclZn3aQ8F,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,61.0,0.831,0.762,-5.656,0.207,0.0885,0.107,99.999,192000.0,0.495,B
1051,72,8,2020-06-05--2020-06-12,Deep End Freestyle,5280810.0,"Sleepy Hallow, Fousheé",411262.0,2AlYncTpVHKwHb55F9lF6O,"['brooklyn drill', 'nyc rap']",2020-06-05,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22",72.0,0.868,0.479,-6.687,0.445,0.703,0.102,133.928,115200.0,0.776,E
1052,56,4,2020-06-19--2020-06-26,Tommy Lee (feat. Post Malone),5031845.0,Tyla Yaweh,359133.0,5QZKcQDp0tCcvMdyqEciBV,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']",2020-06-12,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19",73.0,0.457,0.621,-5.923,0.138,0.218,0.0944,85.359,224638.0,0.634,A#/Bb
1053,158,1,2020-07-03--2020-07-10,Tunnel Vision (Outro),4907751.0,Pop Smoke,6852509.0,2SxR5RitJdsG6wINvJLBSD,['brooklyn drill'],2020-07-03,2020-07-03--2020-07-10,60.0,0.718,0.66,-7.39,0.325,0.363,0.159,142.879,132587.0,0.659,D
1054,7,19,2020-03-06--2020-03-13,Si Veo a Tu Mamá,4638728.0,Bad Bunny,36177712.0,41wtwzCZkXwpnakmwJ239F,"['latin', 'reggaeton', 'trap latino']",2020-02-29,"2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06",80.0,0.9,0.603,-5.313,0.0646,0.402,0.134,129.928,170972.0,0.824,D
1055,177,2,2020-06-26--2020-07-03,Prospect (ft. Lil Baby),4571916.0,iann dior,1276292.0,4iHSE5R1U8jf84tRn52xRt,"['melodic rap', 'pop rap']",2020-06-12,"2020-07-03--2020-07-10
2020-06-26--2020-07-03",68.0,0.816,0.579,-6.097,0.0867,0.203,0.127,120.078,226314.0,0.43,C#/Db
